13.14366611	47317.198	13.027	51.556	516.766	397.678	966	17.4	19.164	294.513	7.667	46.906	0	0	0	0	4702.026	7556.185	0.364
13.14394111	47318.188	13.026	51.555	517.721	398.047	965.959	17.357	19.079	294.49	7.705	46.814	0	0	0	0	4636.648	8150.272	0.364
13.14422167	47319.198	13.026	51.555	518.535	399.163	965.833	17.302	19.04	294.536	7.693	46.703	0	0	0	0	4596.272	7518.994	0.364
13.14449889	47320.196	13.026	51.555	519.047	399.045	965.847	17.3	19.113	294.525	7.644	46.602	0	0	0	0	4515.03	7561.793	0.364
13.14477667	47321.196	13.026	51.555	519.2	398.154	965.946	17.3	19.171	294.515	7.628	46.471	0	0	0	0	4542.963	7503.232	0.364
13.14505389	47322.194	13.026	51.555	518.798	396.792	966.099	17.3	19.239	294.522	7.616	46.541	0	0	0	0	4581.934	7665.669	0.364
13.14533222	47323.196	13.025	51.555	518.145	395.783	966.212	17.3	19.332	294.521	7.663	46.413	0	0	0	0	4518.36	7903.799	0.364
13.14560889	47324.192	13.025	51.554	517.485	394.071	966.404	17.3	19.401	294.505	7.682	46.365	0	0	0	0	4480.107	7918.771	0.364
13.14588778	47325.196	13.025	51.554	516.682	392.677	966.56	17.3	19.461	294.515	7.708	46.371	0	0	0	0	4491.912	8062.107	0.364
13.14616556	47326.196	13.025	51.554	515.522	390.898	966.76	17.3	19.524	294.507	7.721	46.496	0	0	0	0	4583.128	8055.943	0.364
13.14644278	47327.194	13.025	51.554	514.272	389.926	966.869	17.3	19.601	294.497	7.715	46.543	0	0	0	0	4668.262	8029.164	0.364
13.14672167	47328.198	13.024	51.554	513.152	389.437	966.924	17.3	19.659	294.51	7.694	46.681	0	0	0	0	4711.544	7914.006	0.364
13.14699778	47329.192	13.024	51.553	512.338	388.469	967.032	17.3	19.701	294.502	7.695	46.88	0	0	0	0	4769.78	8022.912	0.364
13.14727611	47330.194	13.024	51.553	511.765	388.326	967.048	17.3	19.699	294.501	7.711	46.9	0	0	0	0	4773.567	8023.81	0.364
13.14755444	47331.196	13.024	51.553	511.507	388.468	967.032	17.3	19.673	294.509	7.682	46.9	0	0	0	0	4745.13	7778.647	0.364
13.14783167	47332.194	13.024	51.553	511.3	388.557	967.022	17.3	19.668	294.515	7.677	46.9	0	0	0	0	4748.806	8296.694	0.364
13.14810944	47333.194	13.024	51.553	511.143	388.671	967.01	17.3	19.688	294.51	7.749	46.933	0	0	0	0	4741.847	8211.001	0.364
13.14838778	47334.196	13.023	51.552	510.991	388.435	967.036	17.3	19.671	294.508	7.741	46.999	0	0	0	0	4694.18	8062.798	0.364
13.14866389	47335.19	13.023	51.552	510.832	388.12	967.071	17.3	19.644	294.522	7.716	47	0	0	0	0	4684.302	7828.133	0.364
13.14894333	47336.196	13.023	51.552	510.695	388.143	967.069	17.3	19.647	294.534	7.705	47.036	0	0	0	0	4745.11	7987.791	0.364
13.14921944	47337.19	13.023	51.552	510.599	389.209	966.949	17.3	19.603	294.545	7.723	47.099	0	0	0	0	4783.794	8068.66	0.364
13.14949889	47338.196	13.023	51.552	510.677	389.492	966.918	17.3	19.544	294.521	7.727	47.1	0	0	0	0	4743.241	8075.978	0.364
13.14977556	47339.192	13.023	51.552	510.916	389.966	966.864	17.3	19.514	294.509	7.734	47.1	0	0	0	0	4693.649	8139.074	0.364
13.15005444	47340.196	13.022	51.551	511.3	389.758	966.888	17.3	19.475	294.465	7.734	47.132	0	0	0	0	4675.825	7914.734	0.364
13.15033222	47341.196	13.022	51.551	511.568	390.456	966.81	17.3	19.398	294.46	7.744	47.196	0	0	0	0	4678.673	8525.682	0.364
13.15060944	47342.194	13.022	51.551	511.937	390.596	966.794	17.258	19.309	294.435	7.799	47.242	0	0	0	0	4700.982	8302.497	0.364
